,,,,,,,,,,,,,,,,,,,,,,,,,Semester: Fall 2022,
,,,,,,,,,,,DEPARTMENT OF COMPUTER SCIENCE AND ENGINEERING,,,,,,,,,,,,,,,
,,,,,,,,,,,,Class Routine for CSE Program (Day),,,,,,,,,,,,,Version 3.6,
,"Effective From: September 18, 2022",,,,,,,,,,,,,,,,,,,,,,,"Prepared by: Class Routine Committee, Dept. of CSE",,
,,,,,,,,,,,,,Saturday,,,,,,,,,,,,,
,08:30-09:30,,,09:30-10:30,,,10:30-11:30,,,11.30-12:30,,,12:30-01:30,,,01:30-02:30,,,02:30-03:30,,,03:30-04:30,,,04:30-05:30,
Room,Course,Teacher,Room,Course,Teacher,Room,Course,Teacher,Room,Course,Teacher,Room,Course,Teacher,Room,Course,Teacher,Room,Course,Teacher,Room,Course,Teacher,Room,Course,Teacher
E-205,OCCUPIED BY EEE,,E-205,OCCUPIED BY EEE,,E-205,OCCUPIED BY EEE,,E-205,OCCUPIED BY EEE,,E-205,,,E-205,,,E-205,,,E-205,,,E-205,,
AB04-809,Not Ready,,AB04-809,Not Ready,,AB04-809,Not Ready,,AB04-809,Not Ready,,AB04-809,Not Ready,,AB04-809,Not Ready,,AB04-809,Not Ready,,AB04-809,Not Ready,,AB04-809,Not Ready,
AB04-810,CSE133(D),TARA,AB04-810,CSE133(D),TARA,AB04-810,,,AB04-810,CSE133(P),SMC,AB04-810,CSE133(P),SMC,AB04-810,CSE133(S),SMC,AB04-810,CSE133(S),SMC,AB04-810,,,AB04-810,,
,,,,,,,,,,,,,Sunday,,,,,,,,,,,,,
,08:30-09:30,,,09:30-10:30,,,10:30-11:30,,,11.30-12:30,,,12:30-01:30,,,01:30-02:30,,,02:30-03:30,,,03:30-04:30,,,04:30-05:30,
Room,Course,Teacher,Room,Course,Teacher,Room,Course,Teacher,Room,Course,Teacher,Room,Course,Teacher,Room,Course,Teacher,Room,Course,Teacher,Room,Course,Teacher,Room,Course,Teacher
AB04-502,,,AB04-502,,,AB04-502,,,AB04-502,,,AB04-502,,,AB04-502,,,AB04-502,,,AB04-502,,,AB04-502,,
,,,,,,,CSE426(52-A),MHK,,CSE426(52-B),MHK,,CSE426(52-D),RHH,,,,,CSE426(52-K),MHK,,,,,,
(ROBOTICS LAB),,,(ROBOTICS LAB),,,(ROBOTICS LAB),,,(ROBOTICS LAB),,,(ROBOTICS LAB),,,(ROBOTICS LAB),,,(ROBOTICS LAB),,,(ROBOTICS LAB),,,(ROBOTICS LAB),,
AB04-613,,,AB04-613,,,AB04-613,,,AB04-613,,,AB04-613,,,AB04-613,,,AB04-613,,,AB04-613,,,AB04-613,,
(DAFFODIL,OCCUPIED,,(DAFFODIL,OCCUPIED,,(DAFFODIL,OCCUPIED,,(DAFFODIL,OCCUPIED,,(DAFFODIL,OCCUPIED,,(DAFFODIL,CSE426(52-C),RHH,(DAFFODIL,,,(DAFFODIL,,,(DAFFODIL,,
ROBOTICS LAB),,,ROBOTICS LAB),,,ROBOTICS LAB),,,ROBOTICS LAB),,,ROBOTICS LAB),,,ROBOTICS LAB),,,ROBOTICS LAB),,,ROBOTICS LAB),,,ROBOTICS LAB),,
AB04-503,,,AB04-503,,,AB04-503,,,AB04-503,,,AB04-503,,,AB04-503,,,AB04-503,,,AB04-503,,,AB04-503,,
,CSE413(PC-B),SIB,,CSE413(PC-B),SIB,,CSE413(PC-B),SIB,,CSE222(T2_PC-B),ASN,,CSE222(T2_PC-B),ASN,,CSE222(T2_PC-B),ASN,,Occupied for ACM Classes,,,Occupied for ACM Classes,,,Occupied for ACM Classes,
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB04-504,,,AB04-504,,,AB04-504,,,AB04-504,,,AB04-504,,,AB04-504,,,AB04-504,,,AB04-504,,,AB04-504,,
,CSE324(55-E),THT,,CSE324(55-E),THT,,CSE324(55-E),THT,,CSE422(PC-C),SNS,,CSE422(PC-C),SNS,,CSE422(PC-C),SNS,,CSE415(54-A),SNA,,CSE415(54-A),SNA,,CSE415(54-A),SNA
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB04-509,,,AB04-509,,,AB04-509,,,AB04-509,,,AB04-509,,,AB04-509,,,AB04-509,,,AB04-509,,,AB04-509,,
,CSE123(T1_A),ACC,,CSE123(T1_A),ACC,,,,,CSE324(55-F),THT,,CSE324(55-F),THT,,CSE324(55-F),THT,,CSE222(PC-E),MAM,,CSE222(PC-E),MAM,,CSE222(PC-E),MAM
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB04-513,,,AB04-513,,,AB04-513,,,AB04-513,,,AB04-513,,,AB04-513,,,AB04-513,,,AB04-513,,,AB04-513,,
,CSE123(T3_W),ATR,,CSE123(T3_W),ATR,,,,,CSE332(T1_PC-A),SMTS,,CSE332(T1_PC-A),SMTS,,CSE332(T1_PC-A),SMTS,,CSE123(B),MAHN,,CSE123(B),MAHN,,,
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB04-514,,,AB04-514,,,AB04-514,,,AB04-514,,,AB04-514,,,AB04-514,,,AB04-514,,,AB04-513,,,AB04-514,,
,CSE135(T1_PC-B),MSA,,CSE135(T1_PC-B),MSA,,CSE135(T1_PC-B),MSA,,CSE335(PC-F),MA,,CSE335(PC-F),MA,,CSE335(PC-F),MA,,CSE324(T3_PC-E),MTAA,,CSE324(T3_PC-E),MTAA,,CSE324(T3_PC-E),MTAA
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB04-515,,,AB04-515,,,AB04-515,,,AB04-515,,,AB04-515,,,AB04-515,,,AB04-515,,,AB04-515,,,AB04-515,,
,CSE135(T1_PC-A),TK,,CSE135(T1_PC-A),TK,,CSE135(T1_PC-A),TK,,CSE222(PC-A),AAB,,CSE222(PC-A),AAB,,CSE222(PC-A),AAB,,CSE324(T3_PC-C),MSZ,,CSE324(T3_PC-C),MSZ,,CSE324(T3_PC-C),MSZ
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB04-516,,,AB04-516,,,AB04-516,,,AB04-516,,,AB04-516,,,AB04-516,,,AB04-516,,,AB04-516,,,AB04-516,,
,CSE316(PC-A),MIJ,,CSE316(PC-A),MIJ,,CSE316(PC-A),MIJ,,CSE234(PC-B),TK,,CSE234(PC-B),TK,,CSE234(PC-B),TK,,CSE316(56-C),NIS,,CSE316(56-C),NIS,,CSE316(56-C),NIS
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB04-517,,,AB04-517,,,AB04-517,,,AB04-517,,,AB04-517,,,AB04-517,,,AB04-517,,,AB04-517,,,AB04-517,,
,CSE332(PC-L),ZZ,,CSE332(PC-L),ZZ,,CSE332(PC-L),ZZ,,CSE123(T3_F),SI,,CSE123(T3_F),SI,,CSE123(T1_H),ALA,,CSE123(T1_H),ALA,,,,,,
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
,CSE123[PC-(OLD,,,,,,,,,,,,,,,,,,,,,,,,,
AB04-518,,,AB04-518,CSE123(PC-OLD) +,,AB04-518,CSE123[PC-(OLD SYLL)],,AB04-518,,,AB04-518,,,AB04-518,,,AB04-518,,,AB04-518,,,AB04-518,,
,SYLL)]+CSE123[OLD-,ASH,,,ASH,,,ASH,,CSE324(56-C),SL,,CSE324(56-C),SL,,CSE324(56-C),SL,,CSE415(PC-B),ASH,,CSE415(PC-B),ASH,,CSE415(PC-B),ASH
(COM LAB),,,(COM LAB),CSE123(OLD-A),,(COM LAB),+CSE123[OLD-A],,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
,A],,,,,,,,,,,,,,,,,,,,,,,,,
AB04-519,,,AB04-519,,,AB04-519,,,AB04-519,CSE332(54-C) + CSE332,,AB04-519,CSE332(54-C) + CSE332,,AB04-519,CSE332(54-C) + CSE332,,AB04-519,,,AB04-519,,,AB04-519,,
,CSE332(PC-B),SMTS,,CSE332(PC-B),SMTS,,CSE332(PC-B),SMTS,,,JAP,,,JAP,,,JAP,,CSE413(54-E),SAK,,CSE413(54-E),SAK,,CSE413(54-E),SAK
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),(OLD-A),,(COM LAB),(OLD-A),,(COM LAB),(OLD-A),,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB04-520,CSE314(PC-B) +,,AB04-520,CSE314(PC-B) + CSE314,,AB04-520,CSE314(PC-B) + CSE314,,AB04-520,,,AB04-520,,,AB04-520,,,AB04-520,,,AB04-520,,,AB04-520,,
,,NRC,,,NRC,,,NRC,,CSE422(53-F),TRA,,CSE422(53-F),TRA,,CSE422(53-F),TRA,,CSE413(54-B),TSP,,CSE413(54-B),TSP,,CSE413(54-B),TSP
(COM LAB),CSE314(OLD-B),,(COM LAB),(OLD-B),,(COM LAB),(OLD-B),,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB04-811,,,AB04-811,,,AB04-811,,,AB04-811,,,AB04-811,,,AB04-811,,,AB04-811,CSE215(58-B_New) +,,AB04-811,CSE215(58-B_New) +,,AB04-811,CSE215(58-B_New) +,
,CSE332(55-A),AHN,,CSE332(55-A),AHN,,CSE332(55-A),AHN,,CSE222(59-A),ATM,,CSE222(59-A),ATM,,CSE222(59-A),ATM,,,MZB,,,MZB,,,MZB
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),CSE213L(OLD-A),,(COM LAB),CSE213L(OLD-A),,(COM LAB),CSE213L(OLD-A),
AB04-812,,,AB04-812,,,AB04-812,,,AB04-812,CSE314(57-A) + CSE314,,AB04-812,CSE314(57-A) + CSE314,,AB04-812,CSE314(57-A) + CSE314,,AB04-812,,,AB04-812,,,AB04-812,,
,CSE324(55-B),HH,,CSE324(55-B),HH,,CSE324(55-B),HH,,,WRB,,,WRB,,,WRB,,CSE324(55-I),IJN,,CSE324(55-I),IJN,,CSE324(55-I),IJN
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),(OLD-C),,(COM LAB),(OLD-C),,(COM LAB),(OLD-C),,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB04-813(A),,,AB04-813(A),,,AB04-813(A),,,AB04-813(A),,,AB04-813(A),,,AB04-813(A),,,AB04-813(A),,,AB04-813(A),,,AB04-813(A),,
,CSE422(53-A),EK,,CSE422(53-A),EK,,CSE422(53-A),EK,,CSE332(55-I),NH,,CSE332(55-I),NH,,CSE332(55-I),NH,,CSE413(T2_PC-B),MHS,,CSE413(T2_PC-B),MHS,,CSE413(T2_PC-B),MHS
(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,,(COM LAB),,
AB02-301,,,AB02-301,,,AB02-301,,,AB02-301,,,AB02-301,,,AB02-301,,,AB02-301,,,AB02-301,,,AB02-301,,
,PHY114(K1),HA,,PHY114(K1),HA,,PHY114(K2),HA,,PHY114(K2),HA,,Occupied,,,Occupied,,,Occupied,,,Occupied,,,,
(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,
AB02-302,,,AB02-302,,,AB02-302,,,AB02-302,,,AB02-302,,,AB02-302,,,AB02-302,,,AB02-302,,,AB02-302,,
,Occupied,,,Occupied,,,Occupied,,,Occupied,,,PHY114(R1),MS,,PHY114(R1),MS,,PHY114(R2),MS,,PHY114(R2),MS,,,
(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,
AB04-815,,,AB04-815,,,AB04-815,,,AB04-815,,,AB04-815,,,AB04-815,,,AB04-815,,,AB04-815,,,AB04-815,,
,PHY114(C2),MH,,PHY114(C2),MH,,PHY114(E2),KH,,PHY114(E2),KH,,PHY114(T2_F2),ZK,,PHY114(T2_F2),ZK,,PHY114(N2),HA,,PHY114(N2),HA,,,
(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,
AB04-816,,,AB04-816,,,AB04-816,,,AB04-816,,,AB04-816,,,AB04-816,,,AB04-816,,,AB04-816,,,AB04-816,,
,PHY114(D1),KH,,PHY114(D1),KH,,PHY114(A1),MH,,PHY114(A1),MH,,PHY114(T2_C2),MH,,PHY114(T2_C2),MH,,PHY114(T2_C1),MH,,PHY114(T2_C1),MH,,,
(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,,(PHY LAB),,
AB04-201,CSE122(T3_E),SI,AB04-201,"CSE124(A,G)",MRI,AB04-201,"CSE124(T3_A, T3_Z)",MRI,AB04-201,GED121(T1_L),RAM,AB04-201,CSE131(N),MSHO,AB04-201,CSE122(T1_S),MAMR,AB04-201,CSE235(PC-B),MZI,AB04-201,GED131(A) + GED131(B),DSMR,AB04-201,,
AB04-208,ENG123(G),NAP,AB04-208,CSE423(T3_PC-A),DTB,AB04-208,CSE122(T1_D),IK,AB04-208,CSE326(PC-A),MSA,AB04-208,CSE333(55-A),DTB,AB04-208,MAT111(L),MIYA,AB04-208,CSE421(54-C),NNM,AB04-208,CSE233(PC-B),FCH,AB04-208,ENG123(C),SM
AB04-213,CSE122(C),MAHN,AB04-213,CSE333(PC-H),MMO,AB04-213,CSE115(H),MIN,AB04-213,CSE333(PC-A),MMO,AB04-213,PHY113(T2_A),MRRM,AB04-213,,,AB04-213,CSE315(T2_PC-A),AHS,AB04-213,ENG123(F),MRU,AB04-213,ENG113(R),MSAA
AB04-216,GED121(T3_T),NZ,AB04-216,ECO321(PC-A),MSB,AB04-216,MAT111(T2_B),MP,AB04-216,CSE412(53-A),AHZ,AB04-216,MAT211(PC-F),MNS,AB04-216,ENG113(P),ZTF,AB04-216,CSE334(PC-K),CEM,AB04-216,STA221(PC-B),AST,AB04-216,,
AB04-217,CSE498(53-B),MAV,AB04-217,CSE411(54-B),SZ,AB04-217,GED131(D),MDSI,AB04-217,CSE131(X),MTAA,AB04-217,CSE315(PC-A),MIJ,AB04-217,CSE132(L),OI,AB04-217,STA221(T3_PC-C),AST,AB04-217,ENG113(T2_A),MKN,AB04-217,,
,,,,,,,,,,CSE446(T2_PC-A) + CSE-,,,,,,,,,,,,,,,,
AB04-218,CSE131(Y),MHM,AB04-218,CSE423(53-E),FA-C,AB04-218,GED121(A),FHS,AB04-218,,PDS,AB04-218,CSE331(55-E),TAR,AB04-218,CSE412(53-B),AHZ,AB04-218,CSE423(53-B),FA-C,AB04-218,ENG123(D),SM,AB04-218,,
,,,,,,,,,,115(Retake-1),,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,MAT111(T2_E) + MAT112,,,,
AB04-219,GED121(D),SK,AB04-219,ENG113(T2_C),MKN,AB04-219,GED121(E),SK,AB04-219,CSE323(T3_PC-D),MSZ,AB04-219,CSE331(T2_PC-A),CAA,AB04-219,GED131(H),NIT,AB04-219,GED121(T3_Z),AM,AB04-219,,MP,AB04-219,ENG113(T2_E),MTF
,,,,,,,,,,,,,,,,,,,,,,(DIPLOMA_A),,,,
AB04-220,CSE122(T1_O),MHHN,AB04-220,CSE235(58-B_New),MZI,AB04-220,ENG113(O),ZTF,AB04-220,CSE333(PC-I),TFS,AB04-220,CSE331(PC-K),ZZ,AB04-220,"CSE124(T3_T,T3_U)",MRI,AB04-220,"CSE124(T3_V,T3_W)",MRI,AB04-220,"CSE124(T3_X,T3_Y)",MRI,AB04-220,,
AB04-221,CSE115(G),MIN,AB04-221,GED131(E),NIT,AB04-221,CSE498(53-E),ZNT,AB04-221,MAT211(PC-B),BCD,AB04-221,CSE423(53-C),FA-C,AB04-221,MAT121(D),MSP,AB04-221,GED121(T3_L),NI,AB04-221,MAT111(T2_H),SS,AB04-221,,
,,,,,,,,,,,,,MAT111(N) + MAT112,,,,,,,,,,,,,
AB04-222,CSE122(T3_O),MUM,AB04-222,CSE326(T3_PC-E),SCH,AB04-222,CSE411(PC-A),CAA,AB04-222,CSE334(PC-B),MJA,AB04-222,,ATD,AB04-222,CSE233(58-B_New),TI,AB04-222,GED121(T1_E),SMR,AB04-222,CSE236(PC-C),MTA,AB04-222,,
,,,,,,,,,,,,,(DIPLOMA_B),,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,CSE313(PC-A) + CSE313,,,,
AB04-223,CSE334(PC-A),MJA,AB04-223,GED121(T1_B),MFA,AB04-223,CSE132(P),SMC,AB04-223,CSE421(53-B),EK,AB04-223,CSE423(T3_PC-F),MUH,AB04-223,CSE 212(PC-E),SJA,AB04-223,CSE115(S),FI,AB04-223,,AAK,AB04-223,,
,,,,,,,,,,,,,,,,,,,,,,(OLD-A),,,,
AB04-224,GED121(B),FHS,AB04-224,CSE231(58-A),FF,AB04-224,CSE132(E),TARA,AB04-224,CSE122(H),ZS,AB04-224,CSE122(T3_X),FI,AB04-224,CSE498(52-K),ZNT,AB04-224,CSE423(PC-C),NIB,AB04-224,ECO321(T3_PC-A),SYMR,AB04-224,,
AB04-302,GED121(T3_M),NI,AB04-302,CSE214(PC-A),SMAH,AB04-302,GED131(C),ACC,AB04-302,CSE112(C),SMAH,AB04-302,ENG123(E),SM,AB04-302,CSE112(Q),TRO,AB04-302,STA221(58-A),FT,AB04-302,MAT111(K),MIYA,AB04-302,,
,,,,,,,,,,,,,PHY113(T2_J) + PHY-,,,,,,,,,,,,,
AB04-303,CSE333(55-F),SN,AB04-303,CSE131(J),FTJ,AB04-303,CSE321(PC-B),ZH,AB04-303,CSE214(T3_PC-A),FTJ,AB04-303,,SB,AB04-303,CSE235(PC-C),MZI,AB04-303,MAT111(T2_F),SS,AB04-303,ECO321(PC-C),AFM,AB04-303,,
,,,,,,,,,,,,,113(RETAKE-1),,,,,,,,,,,,,
AB04-304,CSE112(S),MAMR,AB04-304,CSE331(55-F),TAR,AB04-304,CSE132(U),NAA,AB04-304,CSE131(Z),MHM,AB04-304,CSE122(T3_Q),MMI,AB04-304,ENG113(T2_B),MKN,AB04-304,MAT211(T2_PC-A),MNS,AB04-304,ENG113(D),MTF,AB04-304,,
,MAT211OLD-A +,,,,,,,,,,,,,,,,,,,,,,,,,
AB04-305,,BCD,AB04-305,CSE122(T3_A),SRH,AB04-305,CSE231(57-A),FF,AB04-305,CSE122(T3_B),SRH,AB04-305,MAT111(F),FAM,AB04-305,CSE122(T3_C),SRH,AB04-305,CSE446(53-C),MAR,AB04-305,CSE131(O),MSHO,AB04-305,,
,MAT131OLD-A,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MAT211OLD-A +,,,,,,,,,,,,,,,,,,CSE313(PC-B) + CSE313,,,,
AB04-306,CSE331(55-G),TAR,AB04-306,,BCD,AB04-306,CSE132(Y),ISU,AB04-306,CSE225(PC-A),NRC,AB04-306,CSE446(52-K),MAZ,AB04-306,CSE122(T1_F),ZS,AB04-306,CSE334(PC-I),MA,AB04-306,,SCH,AB04-306,,
,,,,MAT131OLD-A,,,,,,,,,,,,,,,,,,(OLD-B),,,,
AB04-307,CSE421(PC-B),TRA,AB04-307,CSE498(T2_PC-B),NS,AB04-307,PHY113(T2_H),SB,AB04-307,CSE426(T3_PC-A),TRN,AB04-307,CSE321(PC-C),ATR,AB04-307,CSE132(R),SMC,AB04-307,GED131(F),NIT,AB04-307,CSE412(53-C),AHZ,AB04-307,,
AB04-318(A),CSE446(PC-F),PDS,AB04-318(A),CSE131(C),MMI,AB04-318(A),CSE333(PC-K),TFS,AB04-318(A),CSE131(D),MMI,AB04-318(A),CSE122(T1_B),ACC,AB04-318(A),CSE132(D),TARA,AB04-318(A),ENG123(H),NAP,AB04-318(A),CSE315(T2_PC-B),TIL,AB04-318(A),,
,STA221(59-A) +,,,,,,,,,,,,,,,,,,,,,,,,,
AB04-318(B),STA133(OLD-A) +,FT,AB04-318(B),CSE122(T3_U),NA,AB04-318(B),CSE122(T1_G),ALA,AB04-318(B),CSE122(T3_T),NA,AB04-318(B),ECO321(55-H),AAM,AB04-318(B),CSE132(Z),ISU,AB04-318(B),MAT111(T2_A),MP,AB04-318(B),CSE122(T1_P),KMSI,AB04-318(B),CSE115(P),MAZ
,STA221(RETAKE-1),,,,,,,,,,,,,,,,,,,,,,,,,
AB04-319,CSE423(52-C),LR,AB04-319,GED121(T1_H),SMR,AB04-319,CSE122(F),RS,AB04-319,GED121(T1_G),SMR,AB04-319,CSE122(D),RS,AB04-319,CSE333(PC-D),TFS,AB04-319,CSE122(E),RS,AB04-319,CSE122(T3_Z),FI,AB04-319,CSE311(PC-B),AHS
AB04-320,GED131(P),MKI,AB04-320,CSE333(55-G),FKM,AB04-320,CSE333(PC-C),NS,AB04-320,CSE421(54-B),NNM,AB04-320,MAT211(60-A),MMH,AB04-320,CSE115(K),MUM,AB04-320,CSE134(T1_PC-G),AAK,AB04-320,MAT111(S),HRP,AB04-320,,
,,,,CSE225(59-A) + CSE233,,,,,,,,,,,,,,,,,,,,,,
AB04-801,CSE446(52-B),WRB,AB04-801,,MFH,AB04-801,CSE 132(T1_PC-C),MB,AB04-801,CSE412(53-E),SAK,AB04-801,GED131(T),MMR,AB04-801,CSE 132(T1_PC-G),MBM,AB04-801,CSE498(52-C),FZA,AB04-801,MAT211(PC-G),PD,AB04-801,,
,,,,(OLD-A),,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,GED131(Q) + GED321,,,,,,,
AB04-802,CSE236(58-A),IK,AB04-802,CSE446(53-B),MAR,AB04-802,CSE 212(PC-D),SJA,AB04-802,CSE326(55-H),MKA,AB04-802,CSE331(55-B),AHN,AB04-802,GED131(X),AI,AB04-802,,MMR,AB04-802,CSE221(T2_PC-C),TH,AB04-802,,
,,,,,,,,,,,,,,,,,,,(OLD-A),,,,,,,
AB04-803,CSE498(52-D),FZA,AB04-803,CSE412(54-C),TSP,AB04-803,CSE446(52-C),WRB,AB04-803,CSE426(53-C),IJN,AB04-803,ECO321(55-G),MHA,AB04-803,PHY113(E),SB,AB04-803,,,AB04-803,ENG113(E),ZTF,AB04-803,,
AB04-804,CSE131(Q),SSS,AB04-804,CSE498(52-A),FZA,AB04-804,CSE423(PC-B),NIB,AB04-804,CSE411(54-A),MFH,AB04-804,CSE115(J),MMH,AB04-804,,,AB04-804,CSE323(55-A),HH,AB04-804,CSE326(T3_PC-D),RKR,AB04-804,,
AB04-813(B),CSE124(H),MRI,AB04-813(B),CSE423(53-F),AG,AB04-813(B),CSE426(PC-A),MHI,AB04-813(B),CSE214(58-A),MZB,AB04-813(B),CSE423(52-A),LR,AB04-813(B),CSE423(T3_PC-D),TIL,AB04-813(B),GED121(T3_B),RAM,AB04-813(B),GED121(T3_C),JFM,AB04-813(B),,
AB04-814,MAT111(H),FAM,AB04-814,CSE323(T3_PC-R),MMH,AB04-814,GED131(L),MKI,AB04-814,CSE134(T1_PC-F),AAK,AB04-814,CSE498(52-B),FZA,AB04-814,GED121(T1_J),MFA,AB04-814,CSE421(OLD-A),MAZ,AB04-814,,,AB04-814,,
,,,,,,,,,,,"Lab (Electrical Circuit, Digital Electronics, Electronic Devices, and Circuits Lab)",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,"Lab (Electrical Circuit, Digital Electronics, Electronic",,
,08:30-09:30,,,09:30-10:30,,,10:30-11:30,,,11.30-12:30,,,12:30-01:30,,,01:30-02:30,,,02:30-03:30,,,03:30-04:30,,,,
,,,,,,,,,,,,,,,,,,,,,,,,"Devices, and Circuits Lab)",,
E-105,CSE224(PC-C),MAS,E-105,CSE224(PC-C),MAS,E-105,CSE224(PC-C),MAS,E-105,CSE224(PC-C),MAS,E-105,CSE133(A),AK,E-105,CSE133(A),AK,E-105,CSE133(U),NAA,E-105,CSE133(U),NAA,E-105,,
E-106,OCCUPIED BY EEE,,E-106,OCCUPIED BY EEE,,E-106,OCCUPIED BY EEE,,E-106,OCCUPIED BY EEE,,E-106,CSE 133(T1_PC-D),RSR,E-106,CSE 133(T1_PC-D),RSR,E-106,CSE 133(T1_PC-D),RSR,E-106,CSE 133(T1_PC-D),RSR,E-106,,
E-202,,,E-202,,,E-202,CSE 133(T1_PC-H),SBR,E-202,CSE 133(T1_PC-H),SBR,E-202,CSE133(J),MHIM,E-202,CSE133(J),MHIM,E-202,OCCUPIED BY EEE,,E-202,OCCUPIED BY EEE,,E-202,,
E-205,,,E-205,,,E-205,CSE133(M),OI,E-205,CSE133(M),OI,E-205,,,E-205,,,E-205,,,E-205,,,E-205,,
AB04-809,Not Ready,,AB04-809,Not Ready,,AB04-809,Not Ready,,AB04-809,Not Ready,,AB04-809,Not Ready,,AB04-809,Not Ready,,AB04-809,Not Ready,,AB04-809,Not Ready,,AB04-809,Not Ready,
AB04-810,,,AB04-810,,,AB04-810,CSE213(60-A),MIH,AB04-810,CSE213(60-A),MIH,AB04-810,CSE 133(T1_PC-C),MB,AB04-810,CSE 133(T1_PC-C),MB,AB04-810,CSE 133(T1_PC-C),MB,AB04-810,CSE 133(T1_PC-C),MB,AB04-810,,
,,,,,,,,,,,,"E-105, E-202 (Electrical Circuit Lab - Engineering Complex)",,,,,,,,,,,,,,
,,,,,,,,,,,,"E-106, E-205 (Electronics Lab - Engineering Complex)",,,,,,,,,,,,,,
,,,,,,,,,,,,,Monday,,,,,,,,,,,,,
,08:30-09:30,,,09:30-10:30,,,10:30-11:30,,,11.30-12:30,,,12:30-01:30,,,01:30-02:30,,,02:30-03:30,,,03:30-04:30,,,04:30-05:30,
Room,Course,Teacher,Room,Course,Teacher,Room,Course,Teacher,Room,Course,Teacher,Room,Course,Teacher,Room,Course,Teacher,Room,Course,Teacher,Room,Course,Teacher,Room,Course,Teacher
AB04-502,,,AB04-502,,,AB04-502,,,AB04-502,,,AB04-502,,,AB04-502,,,AB04-502,,,AB04-502,,,AB04-502,,
,CSE426(52-F),IJN,,,,,,,,CSE426(52-G),IJN,,CSE426(53-B),MIH,,,,,CSE426(T3_PC-E),GR,,,,,,
(ROBOTICS LAB),,,(ROBOTICS LAB),,,(ROBOTICS LAB),,,(ROBOTICS LAB),,,(ROBOTICS LAB),,,(ROBOTICS LAB),,,(ROBOTIX LAB),,,(ROBOTICS LAB),,,(ROBOTICS LAB),,
AB04-613,,,AB04-613,,,AB04-613,,,AB04-613,,,AB04-613,,,AB04-613,,,AB04-613,,,AB04-613,,,AB04-613,,
